listing_id,high,low,medium
7076490,0.044,0.768,0.188
6973455,0.065,0.589,0.346
7066228,0.042,0.828,0.13
7055902,0.021,0.928,0.051
7190972,0.069,0.509,0.422
7044714,0.005,0.964,0.031
6980020,0.081,0.705,0.214
7022945,0.21766666666666665,0.245,0.5373333333333332
7012615,0.034,0.872,0.094
6963111,0.167,0.298,0.535
7081882,0.006,0.939,0.055
7080590,0.374,0.092,0.534
7069297,0.019,0.802,0.179
6974771,0.21608333333333335,0.469,0.3149166666666667
7057448,0.032,0.806,0.162
6976664,0.071,0.648,0.281
7024166,0.003,0.932,0.065
7013244,0.006,0.956,0.038
7000215,0.131,0.538,0.331
7052693,0.322,0.2815,0.3965
6981845,0.002,0.958,0.04
7026269,0.004,0.889,0.107
6962720,0.023,0.568,0.409
7154116,0.05,0.812,0.138
7037063,0.01,0.7530333333333333,0.23696666666666666
7041254,0.007,0.82,0.173
7038227,0.56,0.248,0.192
7023080,0.006,0.951,0.043
7014947,0.022,0.848,0.13
7197706,0.101,0.632,0.267
7027390,0.02,0.907,0.073
7060372,0.022,0.928,0.05
6996463,0.0,0.992,0.008
7078012,0.064,0.5881666666666666,0.3478333333333333
6983075,0.112,0.6426666666666666,0.24533333333333332
7065126,0.267,0.295,0.438
6968000,0.42566666666666664,0.411,0.1633333333333333
6970188,0.479,0.16,0.361
6968707,0.0775,0.7563,0.16620000000000001
7077854,0.001,0.989,0.01
7064092,0.037,0.813,0.15
6972305,0.095,0.796,0.109
7041879,0.012,0.884,0.104
7017766,0.109,0.565,0.326
7059988,0.126,0.196,0.678
7002565,0.089,0.724,0.187
7070224,0.011,0.773,0.216
7036991,0.005,0.985,0.01
7028530,0.009,0.869,0.122
7221661,0.023,0.596,0.381
7044739,0.031,0.737,0.232
7033355,0.028,0.849,0.123
7048566,0.0,0.992,0.008
7014668,0.002,0.959,0.039
6989962,0.009,0.95,0.041
7008659,0.695,0.118,0.187
6952497,0.025,0.71,0.265
7015192,0.4325,0.3036666666666667,0.26383333333333336
7007575,0.103,0.169,0.728
7051570,0.003,0.989,0.008
7010666,0.012,0.558,0.43
7074374,0.004,0.89325,0.10275
7118941,0.091,0.477,0.432
7071951,0.026833333333333334,0.648,0.32516666666666666
7016311,0.005,0.897,0.098
7011744,0.185,0.094,0.721
6980234,0.066,0.894,0.04
7067658,0.007,0.894,0.099
7069396,0.021,0.748,0.231
6961772,0.151,0.529,0.32
6965127,0.021,0.842,0.137
6996696,0.001,0.988,0.011
6978069,0.003,0.98,0.017
7066850,0.025,0.385,0.59
7059252,0.092,0.662,0.246
7077635,0.049,0.916,0.035
7000291,0.024,0.78,0.196
6995698,0.009,0.847,0.144
6979136,0.02,0.783,0.197
7074097,0.085,0.497,0.418
7066789,0.144,0.663,0.193
7043022,0.096,0.569,0.335
7024960,0.013,0.797,0.19
7049457,0.049,0.736,0.215
6970498,0.019,0.793,0.188
7110602,0.055,0.739,0.206
6969905,0.013,0.778,0.209
6991715,0.11,0.7133333333333334,0.17666666666666667
7065797,0.113,0.629,0.258
7047770,0.069,0.725,0.206
7010316,0.006,0.863,0.131
7015389,0.014,0.821,0.165
7066569,0.018,0.261,0.721
7061684,0.024,0.815,0.161
6992561,0.107,0.634,0.259
7072739,0.024,0.5013333333333333,0.4746666666666667
7218150,0.008,0.946,0.046
7001572,0.106,0.578,0.316
7032762,0.314,0.314,0.372
7012068,0.226,0.297,0.477
6986036,0.442,0.214,0.344
6970749,0.341,0.299,0.36
7028859,0.005,0.565,0.43
7125140,0.10675,0.446,0.44725
7031806,0.1,0.289,0.611
7047464,0.049,0.83975,0.11125
6956420,0.036,0.756,0.208
7038248,0.0,0.993,0.007
6971154,0.025,0.906,0.069
7020315,0.081,0.713,0.206
7057033,0.0,0.997,0.003
6999298,0.002,0.952,0.046
6976796,0.031,0.754,0.215
7003264,0.03766666666666667,0.6660357142857143,0.29629761904761903
6963220,0.059,0.579,0.362
6960163,0.068,0.677,0.255
7054909,0.2508333333333333,0.241,0.5081666666666667
6972302,0.008,0.975,0.017
6952583,0.163,0.308,0.529
7173761,0.1,0.661,0.239
6971472,0.189,0.561,0.25
7070784,0.015,0.911,0.074
7001464,0.002,0.848,0.15
7013718,0.142,0.613,0.245
7043986,0.243,0.224,0.533
6970442,0.027,0.787,0.186
6957462,0.014,0.747,0.239
7048241,0.086,0.62,0.294
7054860,0.089,0.43,0.481
7066457,0.048,0.687,0.265
7054530,0.0,0.976,0.024
7067124,0.27475,0.22525,0.5
6989965,0.023,0.704,0.273
6956926,0.032,0.488,0.48
6968719,0.036,0.748,0.216
7002401,0.119,0.182,0.699
7012464,0.093,0.825,0.082
6962316,0.046,0.7126666666666667,0.24133333333333334
7047510,0.043,0.652,0.305
7076513,0.011,0.462,0.527
7006637,0.004,0.984,0.012
6996697,0.006,0.919,0.075
6981945,0.15715,0.207,0.63585
7001779,0.0,0.999,0.001
6983445,0.031,0.411,0.558
7028048,0.021,0.893,0.086
7011088,0.015,0.913,0.072
7225458,0.005,0.883,0.112
6964048,0.001,0.917,0.082
7024573,0.018,0.739,0.243
7002600,0.012,0.742,0.246
7060913,0.003,0.877,0.12
7059753,0.001,0.988,0.011
7064463,0.151,0.399,0.45
7011781,0.01,0.843,0.147
6983096,0.01,0.78,0.21
6997249,0.044,0.368,0.588
7001007,0.06,0.663,0.277
7090328,0.189,0.59,0.221
7007727,0.082,0.646,0.272
6974007,0.08,0.731,0.189
7055363,0.112,0.723,0.165
7044502,0.205,0.45763333333333334,0.33736666666666665
6999892,0.38,0.28,0.34
7061246,0.0,0.908,0.092
6988737,0.001,0.9591666666666667,0.03983333333333333
7072955,0.01,0.84,0.15
7102353,0.55,0.183,0.267
7026579,0.051,0.737,0.212
7046903,0.02,0.848,0.132
7053438,0.005,0.904,0.091
6993550,0.0,0.924,0.076
6999534,0.007,0.934,0.059
7060921,0.0,0.968,0.032
7051861,0.01,0.907,0.083
6958147,0.001,0.993,0.006
6977925,0.039,0.806,0.155
6998320,0.101,0.5972857142857142,0.3017142857142857
6977991,0.112,0.572,0.316
7035656,0.074,0.655,0.271
7082361,0.014,0.804,0.182
7026519,0.021,0.023,0.956
7027013,0.038,0.578,0.384
7047891,0.018,0.65,0.332
7044832,0.09013333333333333,0.5408666666666667,0.369
7182365,0.009,0.92,0.071
6962679,0.0,0.974,0.026
6982179,0.001,0.95,0.049
7023240,0.0,0.816,0.184
7078484,0.15163333333333334,0.256,0.5923666666666667
7065677,0.003,0.949,0.048
7044625,0.057,0.871,0.072
7043918,0.104,0.639,0.257
7053562,0.007,0.9138333333333334,0.07916666666666668
7041074,0.004,0.893,0.103
7055052,0.002,0.995,0.003
7044689,0.151,0.206,0.643
7008414,0.275,0.5405,0.1845
7024949,0.012,0.7570333333333333,0.23096666666666668
7079206,0.035,0.832,0.133
6980271,0.333,0.3185,0.3485
7038980,0.014,0.829,0.157
7065778,0.008,0.846,0.146
6966100,0.0785,0.691,0.2305
6980131,0.008,0.886,0.106
6952800,0.006,0.906,0.088
7057762,0.0,0.983,0.017
7000424,0.19,0.643,0.167
7049289,0.0,0.992,0.008
7003225,0.19,0.511,0.299
7143083,0.037,0.786,0.177
6957206,0.315,0.3,0.385
6975194,0.185,0.266,0.549
6962880,0.037,0.403,0.56
7016623,0.023,0.759,0.218
6954717,0.035,0.817,0.148
7023013,0.0,0.997,0.003
7013431,0.0,0.99,0.01
7029027,0.009,0.944,0.047
7009777,0.133,0.561,0.306
7077870,0.235,0.607,0.158
7057478,0.013,0.861,0.126
7427986,0.096,0.578,0.326
7067938,0.182,0.32,0.498
7169062,0.001,0.9316666666666668,0.06733333333333334
7096871,0.02,0.7736666666666666,0.20633333333333334
6995426,0.009,0.985,0.006
7019225,0.017,0.903,0.08
7019373,0.024,0.886,0.09
6981212,0.012,0.922,0.066
7036216,0.029,0.69,0.281
7044168,0.023,0.869,0.108
6952938,0.028,0.734,0.238
6999376,0.004,0.929,0.067
7002716,0.071,0.253,0.676
6986379,0.016,0.88,0.104
7072814,0.010333333333333333,0.9346666666666668,0.055
7018833,0.023,0.797,0.18
6962835,0.059,0.485,0.456
7058465,0.025,0.7465,0.2285
6965762,0.014,0.883,0.103
7098000,0.159,0.52275,0.31825
6967149,0.086,0.548,0.366
7022028,0.243,0.472,0.285
6952673,0.048,0.7375,0.2145
6957927,0.031,0.934,0.035
6991091,0.003,0.8841666666666667,0.11283333333333333
7068179,0.0,0.996,0.004
6962090,0.03,0.841,0.129
7083648,0.008,0.762,0.23
7060134,0.433,0.375,0.192
7230971,0.053,0.722,0.225
7049597,0.007,0.688,0.305
7060560,0.011,0.854,0.135
6956316,0.066,0.629,0.305
6984311,0.033,0.896,0.071
7083973,0.012,0.842,0.146
7006336,0.012,0.878,0.11
7170365,0.138,0.49565,0.36635
7039601,0.309,0.15998333333333334,0.5310166666666667
7021122,0.0705,0.559,0.3705
7029143,0.072,0.134,0.794
7040902,0.014,0.901,0.085
7034874,0.146,0.676,0.178
7060142,0.095,0.569,0.336
7030076,0.611,0.14275,0.24625
7052567,0.003,0.579,0.418
7007058,0.024,0.86385,0.11215
7172184,0.105,0.546,0.349
7016437,0.059,0.76,0.181
7034495,0.004,0.898,0.098
6979433,0.096,0.611,0.293
6958466,0.068,0.482,0.45
7008807,0.152,0.418,0.43
7013673,0.0,0.997,0.003
7051757,0.026,0.886,0.088
6964674,0.022,0.759,0.219
7119265,0.238,0.602,0.16
7084002,0.092,0.6735,0.2345
7015855,0.134,0.324,0.542
7007740,0.153,0.395,0.452
7077655,0.001,0.998,0.001
6995667,0.192,0.411,0.397
7022819,0.027,0.667,0.306
7061749,0.0835,0.283,0.6335
7069848,0.03,0.8595,0.1105
7031636,0.02,0.844,0.136
7221080,0.127,0.362,0.511
7070728,0.014833333333333332,0.8361666666666667,0.149
7053108,0.0,0.995,0.005
6980995,0.03,0.886,0.084
6981859,0.062,0.68,0.258
6955582,0.0,0.972,0.028
6977589,0.019,0.7415,0.2395
6988234,0.002,0.945,0.053
7098736,0.053,0.5466666666666667,0.4003333333333333
7072744,0.167,0.528,0.305
7002910,0.068,0.6977333333333332,0.23426666666666668
6966938,0.021,0.8345,0.1445
6960392,0.084,0.7108333333333332,0.2051666666666667
7052148,0.066,0.727,0.207
7044163,0.0,0.987,0.013
7132833,0.108,0.521,0.371
7136886,0.101,0.531,0.368
6970939,0.203,0.344,0.453
7049193,0.004,0.991,0.005
6985689,0.046,0.76,0.194
6954436,0.079,0.626,0.295
7071035,0.04,0.764,0.196
7185281,0.087,0.575,0.338
6977848,0.6439166666666666,0.173,0.18308333333333335
7072566,0.014,0.894,0.092
7058764,0.008,0.953,0.039
6969108,0.048,0.837,0.115
7073809,0.0,0.971,0.029
7079747,0.138,0.468,0.394
7120983,0.292,0.447,0.261
6957876,0.053,0.8413999999999999,0.1056
7079663,0.019,0.589,0.392
7038629,0.025,0.762,0.213
7060509,0.021,0.803,0.176
7065787,0.026,0.889,0.085
6977018,0.021,0.845,0.134
7079622,0.046,0.639,0.315
7078032,0.028,0.799,0.173
6956678,0.036,0.644,0.32
7078159,0.016,0.878,0.106
7190845,0.047,0.287,0.666
7082745,0.015,0.859,0.126
7071442,0.106,0.412,0.482
7014441,0.018,0.493,0.489
7054084,0.059,0.6423333333333334,0.2986666666666667
7056757,0.043583333333333335,0.8796666666666666,0.07675
7070232,0.01,0.55,0.44
6970903,0.462,0.072,0.466
7014188,0.141,0.317,0.542
7007072,0.17,0.5530333333333334,0.2769666666666667
7049875,0.004,0.949,0.047
7079040,0.051,0.5335,0.4155
7002796,0.031,0.822,0.147
7066001,0.023,0.797,0.18
7070985,0.601,0.141,0.258
6961074,0.023,0.732,0.245
7144892,0.001,0.962,0.037
6999592,0.184,0.279,0.537
7014573,0.034,0.796,0.17
7048628,0.012,0.816,0.172
7067772,0.058,0.7435,0.1985
6990700,0.366,0.331,0.303
7024819,0.012,0.843,0.145
7011720,0.019,0.848,0.133
7091415,0.046,0.502,0.452
7081856,0.1066,0.686,0.2074
6969122,0.061,0.858,0.081
7041893,0.004,0.904,0.092
6979515,0.455,0.2625,0.2825
7069013,0.014,0.934,0.052
7059478,0.0,0.974,0.026
7076085,0.42560000000000003,0.287,0.2874
7024537,0.073,0.397,0.53
7043782,0.093,0.242,0.665
7171786,0.039,0.645,0.316
7065198,0.003,0.99,0.007
6994171,0.048,0.774,0.178
7041190,0.146,0.505,0.349
7068711,0.028,0.882,0.09
6978450,0.303,0.244,0.453
6997966,0.247,0.295,0.458
7024782,0.014,0.787,0.199
6969150,0.045,0.83,0.125
7080144,0.021,0.858,0.121
6989083,0.011,0.873,0.116
6999029,0.001,0.998,0.001
7070320,0.0,0.998,0.002
7006128,0.0,0.987,0.013
7041630,0.095,0.499,0.406
6955479,0.079,0.747,0.174
7153312,0.1,0.6247333333333334,0.27526666666666666
6995448,0.07475,0.71025,0.215
7072582,0.012,0.866,0.122
7066669,0.094,0.52575,0.38025
6964580,0.165,0.437,0.398
6971001,0.116,0.255,0.629
7125004,0.15354761904761907,0.43211904761904757,0.4143333333333334
6973959,0.072,0.845,0.083
7056070,0.0,0.989,0.011
6986002,0.003,0.959,0.038
7012898,0.019,0.865,0.116
7001800,0.028,0.803,0.169
6990553,0.035,0.858,0.107
7112808,0.009,0.885,0.106
6996524,0.12,0.49,0.39
7050237,0.005,0.992,0.003
7021321,0.338,0.209,0.453
7067020,0.057,0.749,0.194
7040597,0.0,0.975,0.025
7011460,0.043,0.752,0.205
6980653,0.065,0.569,0.366
7050948,0.054,0.72,0.226
7182824,0.155,0.469,0.376
7039189,0.038,0.862,0.1
7078000,0.115,0.5414166666666668,0.3435833333333333
6978012,0.008,0.986,0.006
7054396,0.006,0.956,0.038
6976932,0.0,0.995,0.005
7022978,0.026,0.646,0.328
7092426,0.139,0.425,0.436
7000998,0.001,0.974,0.025
7023002,0.186,0.416,0.398
7032359,0.121,0.525,0.354
7070580,0.075,0.536,0.389
6969657,0.14873333333333336,0.5766833333333334,0.27458333333333335
6967214,0.1875,0.42433333333333334,0.38816666666666666
7033172,0.064,0.513,0.423
7013266,0.25625,0.546,0.19775
6979839,0.023,0.7886666666666666,0.18833333333333335
6979980,0.234,0.31666666666666665,0.4493333333333333
7073956,0.001,0.798,0.201
7055942,0.033,0.871,0.096
6986942,0.076,0.566,0.358
7200045,0.817,0.067,0.116
7043077,0.01,0.874,0.116
7069271,0.111,0.435,0.454
6975496,0.069,0.533,0.398
6954229,0.104,0.546,0.35
6963736,0.005,0.972,0.023
7064672,0.007,0.946,0.047
7047187,0.004,0.934,0.062
7060369,0.281,0.268,0.451
7076104,0.102,0.6499999999999999,0.248
7012768,0.0,1.0,0.0
7038710,0.23,0.415,0.355
6998423,0.01,0.927,0.063
7204738,0.007,0.936,0.057
7052472,0.032,0.438,0.53
7007218,0.018,0.918,0.064
7038731,0.067,0.762,0.171
7071920,0.01,0.663,0.327
7172595,0.079,0.6646666666666667,0.25633333333333336
7206156,0.225,0.42119999999999996,0.3538
6974499,0.116,0.694,0.19
7019148,0.008,0.863,0.129
7012281,0.325,0.223,0.452
7036693,0.052,0.4195,0.5285
6986202,0.008,0.767,0.225
6972699,0.077,0.723,0.2
7019085,0.012,0.689,0.299
6965938,0.017,0.78975,0.19325
7049985,0.03,0.884,0.086
7031239,0.0,0.976,0.024
6980326,0.645,0.171,0.184
6996734,0.043,0.64,0.317
7080722,0.052,0.59,0.358
7054413,0.052,0.457,0.491
7053774,0.182,0.404,0.414
7031149,0.033,0.771,0.196
7040986,0.002,0.956,0.042
7040246,0.012,0.882,0.106
6990288,0.395,0.327,0.278
6992464,0.01,0.857,0.133
7042311,0.04,0.852,0.108
7019939,0.049,0.757,0.194
7109299,0.048,0.804,0.148
7044229,0.022,0.055,0.923
7049070,0.023,0.945,0.032
7077991,0.006,0.979,0.015
7076413,0.008,0.918,0.074
7017805,0.006,0.904,0.09
7039531,0.054,0.378,0.568
7025643,0.0,0.994,0.006
6995443,0.494,0.317,0.189
7078248,0.024,0.893,0.083
6982462,0.061,0.634,0.305
6960740,0.189,0.345,0.466
7019774,0.017,0.874,0.109
7031133,0.224,0.4326666666666667,0.3433333333333334
7024831,0.021,0.283,0.696
7042607,0.038,0.798,0.164
7082147,0.063,0.783,0.154
7053695,0.02,0.695,0.285
7054705,0.045,0.754,0.201
7013827,0.037,0.819,0.144
7047930,0.0,0.991,0.009
7036148,0.02,0.84,0.14
7028100,0.003,0.942,0.055
6982731,0.008,0.961,0.031
7037309,0.229,0.625402380952381,0.14559761904761906
7067247,0.02,0.867,0.113
7043968,0.003,0.941,0.056
7037478,0.094,0.63625,0.26975
7045168,0.028,0.811,0.161
7026472,0.065,0.6678333333333334,0.26716666666666666
7003169,0.047,0.4003333333333333,0.5526666666666666
7073152,0.016,0.8655,0.1185
7033183,0.178,0.497,0.325
7054693,0.131,0.44833333333333336,0.42066666666666663
6964933,0.062,0.378,0.56
7102582,0.01,0.908,0.082
7223098,0.019,0.819,0.162
7014234,0.226,0.385,0.389
7061614,0.044,0.674,0.282
7209456,0.066,0.712,0.222
6981047,0.045,0.74,0.215
7026632,0.019,0.671,0.31
6966763,0.031,0.473,0.496
6995424,0.04,0.727,0.233
7019893,0.104,0.543,0.353
7028660,0.0,0.967,0.033
7057031,0.002,0.984,0.014
6952377,0.149,0.419,0.432
7007752,0.125,0.5898333333333332,0.2851666666666666
7007145,0.0,0.995,0.005
6984961,0.08,0.789,0.131
7070307,0.001,0.986,0.013
7054562,0.02,0.867,0.113
7031605,0.077,0.733,0.19
7023635,0.034,0.907,0.059
6987222,0.037,0.827,0.136
7062834,0.015,0.904,0.081
7027312,0.0,0.992,0.008
7055620,0.011,0.909,0.08
7207109,0.005,0.953,0.042
6987630,0.0,0.9977999999999999,0.0022
7000393,0.008,0.7945,0.1975
7052149,0.033,0.839,0.128
6971162,0.019,0.435,0.546
7059279,0.007,0.906,0.087
6981797,0.032,0.7531,0.2149
6987294,0.091,0.641,0.268
7046776,0.09,0.74,0.17
7220747,0.011,0.861,0.128
7078903,0.0,0.859,0.141
7010453,0.0,0.98,0.02
7012886,0.008,0.965,0.027
6971231,0.012,0.838,0.15
7064978,0.114,0.599,0.287
7032496,0.015,0.92775,0.05725
7203569,0.211,0.477,0.312
7013951,0.0,0.999,0.001
7006685,0.012,0.745,0.243
6965510,0.101,0.573,0.326
7035716,0.004,0.914,0.082
6963025,0.011,0.678,0.311
6971020,0.09,0.655,0.255
7071636,0.03,0.721,0.249
6971805,0.074,0.68125,0.24475
7026525,0.158,0.612,0.23
7039551,0.093,0.263,0.644
6981093,0.234,0.376,0.39
6957048,0.002,0.969,0.029
6959479,0.024,0.734,0.242
7020707,0.01,0.903,0.087
7031912,0.046,0.762,0.192
6995592,0.334,0.319,0.347
6983499,0.055,0.615,0.33
7131727,0.059,0.673,0.268
7062222,0.122,0.305,0.573
7036965,0.046,0.695,0.259
7003446,0.035,0.755,0.21
6990137,0.029,0.658,0.313
7039655,0.312,0.309,0.379
7174853,0.033,0.83,0.137
7083499,0.004,0.946,0.05
6993479,0.089,0.705,0.206
7014691,0.018,0.932,0.05
7014473,0.017,0.85,0.133
7043165,0.002,0.896,0.102
7021289,0.021,0.837,0.142
6976165,0.043,0.517,0.44
7067161,0.2174833333333333,0.268,0.5145166666666666
7036295,0.019,0.841,0.14
7139543,0.017,0.8011,0.1819
7019271,0.103,0.519,0.378
6971346,0.01,0.871,0.119
6964611,0.092,0.559,0.349
7005440,0.01,0.94,0.05
6963999,0.053,0.802,0.145
6966278,0.381,0.488,0.131
7122474,0.017,0.933,0.05
7029561,0.029,0.892,0.079
6973204,0.041,0.86,0.099
7040814,0.029,0.211,0.76
7019375,0.108,0.461,0.431
7046932,0.002,0.935,0.063
7013891,0.051,0.5833333333333333,0.3656666666666667
6952789,0.4244166666666666,0.155,0.42058333333333336
6975716,0.423,0.186,0.391
7036250,0.175,0.433,0.392
7033133,0.007,0.801,0.192
6955855,0.031,0.859,0.11
7077740,0.004,0.988,0.008
7029130,0.027,0.774,0.199
7069523,0.023,0.901,0.076
7039545,0.086,0.686,0.228
6971726,0.4285,0.2435,0.328
7163534,0.001,0.995,0.004
7541462,0.043,0.821,0.136
7077889,0.028,0.792,0.18
7098346,0.03,0.596,0.374
7051706,0.013,0.808,0.179
6979042,0.0,0.998,0.002
7008568,0.066,0.634,0.3
7064471,0.009,0.9458333333333334,0.04516666666666667
7028758,0.056,0.45,0.494
7014075,0.102,0.436,0.462
7041453,0.02,0.622,0.358
6980523,0.092,0.578,0.33
7061601,0.077,0.7711666666666667,0.15183333333333335
6979065,0.02,0.836,0.144
6973152,0.018,0.807,0.175
7042937,0.027,0.672,0.301
6954755,0.008,0.828,0.164
6976877,0.013,0.87,0.117
6975611,0.058666666666666666,0.558,0.3833333333333333
7414310,0.021,0.811,0.168
7000838,0.068,0.402,0.53
7044015,0.049,0.822,0.129
7031228,0.5374333333333334,0.19856666666666667,0.264
6960178,0.12133333333333333,0.465,0.4136666666666666
6994063,0.014,0.564,0.422
7061761,0.491,0.228,0.281
6959513,0.009,0.936,0.055
7017787,0.169,0.6435,0.1875
7328820,0.057,0.526,0.417
6976608,0.141,0.469,0.39
6962526,0.027,0.813,0.16
7030085,0.021,0.893,0.086
7057969,0.005,0.935,0.06
7019980,0.157,0.4795833333333333,0.36341666666666667
7223481,0.14,0.5433333333333332,0.31666666666666665
7029904,0.112,0.167,0.721
7037189,0.073,0.771,0.156
7001895,0.076,0.5019166666666667,0.4220833333333333
7081528,0.087,0.695,0.218
7051855,0.023,0.8835,0.0935
6957804,0.034,0.724,0.242
7198329,0.35,0.283,0.367
7070639,0.006,0.939,0.055
7014172,0.006,0.908,0.086
6966504,0.483269047619048,0.460730952380952,0.056
7009307,0.0,0.995,0.005
7017909,0.003,0.983,0.014
7018193,0.006,0.868,0.126
7141067,0.102,0.53,0.368
7029301,0.045,0.784,0.171
6980779,0.006,0.832,0.162
7031305,0.099,0.662,0.239
7060981,0.032,0.705,0.263
6980695,0.329,0.346,0.325
7030089,0.357,0.27075,0.37225
7058328,0.051,0.572,0.377
7063425,0.015,0.761,0.224
7064811,0.07,0.47425,0.45575
6959770,0.026,0.693,0.281
7272856,0.068,0.496,0.436
6951884,0.266,0.3595,0.3745
6963332,0.083,0.671,0.246
7067890,0.028,0.755,0.217
7002223,0.014,0.833,0.153
7016519,0.08133333333333333,0.677,0.24166666666666667
6973921,0.009,0.857,0.134
7014671,0.029,0.822,0.149
7030869,0.116,0.405,0.479
7063841,0.004,0.865,0.131
7006460,0.0205,0.798,0.1815
6966297,0.003,0.994,0.003
6952106,0.044,0.744,0.212
6970481,0.098,0.526,0.376
7019319,0.029,0.914,0.057
7005994,0.035,0.692,0.273
7029483,0.09,0.59,0.32
7077955,0.268,0.43,0.302
7169105,0.003,0.921,0.076
7008837,0.019,0.878,0.103
7078459,0.002,0.793,0.205
7006004,0.10025,0.62875,0.271
6989773,0.011,0.8794,0.10959999999999999
7053641,0.018,0.887,0.095
7011407,0.004,0.931,0.065
6996063,0.024,0.8803333333333334,0.09566666666666668
7011753,0.136,0.48975,0.37425
7163433,0.03,0.836,0.134
6974808,0.081,0.68,0.239
6996904,0.009,0.897,0.094
6996980,0.2,0.247,0.553
6993039,0.015,0.783,0.202
7070216,0.031,0.702,0.267
6993314,0.084,0.5795,0.3365
7032121,0.345,0.211,0.444
7066010,0.014,0.717,0.269
7104715,0.004,0.928,0.068
6976287,0.001,0.968,0.031
6968375,0.037,0.591,0.372
7007201,0.001,0.968,0.031
6961420,0.001,0.971,0.028
7011917,0.108,0.19,0.702
7116513,0.006,0.683,0.311
7084040,0.094,0.789,0.117
6960038,0.004,0.948,0.048
7128031,0.233,0.534,0.233
7136321,0.048,0.763,0.189
7005476,0.046,0.7503333333333334,0.20366666666666666
6972903,0.065,0.652,0.283
6989077,0.002,0.7926666666666667,0.2053333333333333
7043797,0.094,0.435,0.471
7044228,0.028,0.4845,0.4875
7071226,0.002,0.972,0.026
7158178,0.026,0.947,0.027
7069772,0.06,0.721,0.219
7035057,0.004,0.945,0.051
6967908,0.061,0.706,0.233
6982430,0.037,0.903,0.06
7016307,0.013,0.905,0.082
6965456,0.157,0.504,0.339
6977625,0.0,0.998,0.002
7075617,0.057,0.5395,0.4035
7078892,0.027,0.4,0.573
7045550,0.055,0.808,0.137
7024572,0.11711666666666667,0.395,0.48788333333333334
7120575,0.29733333333333334,0.18336666666666665,0.5193
6959342,0.139,0.361,0.5
7027750,0.0,0.999,0.001
7044148,0.015,0.7033333333333333,0.2816666666666666
7025409,0.063,0.763,0.174
7055698,0.008,0.778,0.214
7148569,0.028,0.822,0.15
7001948,0.28956666666666664,0.135,0.5754333333333334
7009398,0.002,0.953,0.045
7020774,0.0,0.99,0.01
7070894,0.142,0.38110000000000005,0.4769
7049367,0.384,0.2973333333333334,0.31866666666666665
7187624,0.0,0.998,0.002
6961834,0.29275,0.296,0.41125
7081608,0.01,0.838,0.152
7011233,0.081,0.712,0.207
6995037,0.32783333333333337,0.3381666666666666,0.334
6961021,0.008,0.915,0.077
6975123,0.14483333333333334,0.495,0.36016666666666663
7200160,0.0,0.985,0.015
7051277,0.01,0.949,0.041
7034609,0.002,0.911,0.087
7040099,0.014,0.881,0.105
6980678,0.012,0.95,0.038
6958272,0.023,0.634,0.343
6987043,0.06,0.625,0.315
7014518,0.10616666666666667,0.533,0.36083333333333334
6954057,0.3045,0.261,0.4345
7019901,0.023,0.618,0.359
7069607,0.0,0.996,0.004
6992662,0.006128571428571429,0.9788714285714285,0.015
7024226,0.011,0.832,0.157
7034281,0.0,0.989,0.011
6987614,0.0,1.0,0.0
7051466,0.17180000000000006,0.37468333333333326,0.45351666666666673
6959791,0.074,0.627,0.299
7180862,0.09,0.397,0.513
7052201,0.005,0.925,0.07
7053581,0.137,0.395,0.468
6968125,0.23,0.433,0.337
6968672,0.13525,0.557,0.30775
